"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","significant","direction"
"Gene0825",79.4231736023248,-0.120376747604702,0.210411821619898,0.412964627556921,0.924190118190763,FALSE,"Not significant"
"Gene0844",46.0979432247474,0.116001385667862,0.223441338435398,0.432302197650431,0.924190118190763,FALSE,"Not significant"
"Gene0856",260.927145857203,0.105927311764266,0.248159334066202,0.436776091339659,0.924190118190763,FALSE,"Not significant"
"Gene0864",728.295529368484,0.109273777115988,0.184462431249185,0.43892794000506,0.924190118190763,FALSE,"Not significant"
"Gene0877",67.8813273224652,-0.115863567100536,0.220153792493707,0.431542929403574,0.924190118190763,FALSE,"Not significant"
"Gene0900",57.813560679816,-0.11989890075696,0.221039843551319,0.409897679813817,0.924190118190763,FALSE,"Not significant"
"Gene0920",139.887244807912,-0.114428100403632,0.234438197642377,0.422600939882504,0.924190118190763,FALSE,"Not significant"
"Gene0922",212.101642434221,-0.11533277096529,0.192879375041707,0.422910518980001,0.924190118190763,FALSE,"Not significant"
"Gene0925",61.0463051375845,-0.11322377500683,0.223511513541685,0.431915345481184,0.924190118190763,FALSE,"Not significant"
"Gene0957",75.333070153652,-0.112253217374971,0.202143197313612,0.440658033015862,0.924190118190763,FALSE,"Not significant"
"Gene0456",198.959901930586,-0.11134519974132,0.207248462646757,0.446326129275423,0.927345676162592,FALSE,"Not significant"
"Gene0638",286.510031221211,-0.108319772572246,0.181859510161646,0.445796934988763,0.927345676162592,FALSE,"Not significant"
"Gene0996",364.485929861998,0.112166548595724,0.218632351425207,0.446274252481796,0.927345676162592,FALSE,"Not significant"
"Gene0303",37.0803696038774,0.107202128282596,0.233115625781287,0.450870521990781,0.934130016414379,FALSE,"Not significant"
"Gene0357",228.946349610661,0.109938753492193,0.218033180781143,0.452235263668218,0.934130016414379,FALSE,"Not significant"
"Gene0631",40.1622975646664,-0.110026936619204,0.223733245890943,0.452424952338208,0.934130016414379,FALSE,"Not significant"
"Gene0118",32.1267291751796,-0.108299830660412,0.232626967933799,0.455206577252495,0.937915218547329,FALSE,"Not significant"
"Gene0018",264.400155954682,0.0991322010286605,0.238548143214229,0.47180705434329,0.939425497249096,FALSE,"Not significant"
"Gene0137",32.1480846858237,0.100467074779852,0.230039293680375,0.478280383205384,0.939425497249096,FALSE,"Not significant"
"Gene0183",36.0510939680937,0.0927456438377922,0.229396760836794,0.52021752953588,0.939425497249096,FALSE,"Not significant"
"Gene0186",128.551465957866,0.0945814766841914,0.200254201266304,0.513344054413845,0.939425497249096,FALSE,"Not significant"
"Gene0201",110.802022055454,-0.100449700916061,0.234824086564379,0.460938049708998,0.939425497249096,FALSE,"Not significant"
"Gene0223",496.186653093717,-0.0932230733296601,0.212077870013914,0.518077597551494,0.939425497249096,FALSE,"Not significant"
"Gene0224",110.941690225257,-0.0987421723243842,0.2151505678531,0.493930803908429,0.939425497249096,FALSE,"Not significant"
"Gene0254",42.4189634156886,-0.0951565093326568,0.20807901082199,0.512102278249086,0.939425497249096,FALSE,"Not significant"
"Gene0256",378.641214114869,-0.100411932296086,0.191137831379745,0.483275668746765,0.939425497249096,FALSE,"Not significant"
"Gene0259",21.7557334012549,0.0952053440104157,0.219898481972326,0.512975484004868,0.939425497249096,FALSE,"Not significant"
"Gene0267",173.634333807402,0.0984246634509727,0.196107694243471,0.49256086968327,0.939425497249096,FALSE,"Not significant"
"Gene0274",109.539318227798,0.0990141936566161,0.213905910646807,0.500056847403651,0.939425497249096,FALSE,"Not significant"
"Gene0278",197.394439225616,-0.0933747986823666,0.182235187311615,0.507225366127016,0.939425497249096,FALSE,"Not significant"
"Gene0284",123.642961425705,0.0933619560120434,0.231057978513138,0.516367978168486,0.939425497249096,FALSE,"Not significant"
"Gene0310",48.1304359292779,0.0941708361339266,0.219191052993206,0.508970990521237,0.939425497249096,FALSE,"Not significant"
"Gene0311",254.507400756893,-0.0999578870649943,0.239867660542734,0.466656391055197,0.939425497249096,FALSE,"Not significant"
"Gene0312",226.097728382993,-0.100748851904309,0.204970842836005,0.489726944337949,0.939425497249096,FALSE,"Not significant"
"Gene0322",211.09820180968,0.101902817794176,0.2148245149701,0.47982445259042,0.939425497249096,FALSE,"Not significant"
"Gene0326",87.7800834582883,-0.101140338986613,0.184572403034323,0.475423266036006,0.939425497249096,FALSE,"Not significant"
"Gene0329",36.2646444006383,-0.0969282478676713,0.224510697176636,0.501805601403467,0.939425497249096,FALSE,"Not significant"
"Gene0346",83.3028136492431,-0.0935325434650348,0.241869425882941,0.495214852496784,0.939425497249096,FALSE,"Not significant"
"Gene0374",101.019583895676,-0.0970417008299983,0.216029753266395,0.503702411220327,0.939425497249096,FALSE,"Not significant"
"Gene0375",148.424587572558,-0.105445549822,0.209651149161885,0.469491205438503,0.939425497249096,FALSE,"Not significant"
"Gene0383",88.4305354008786,0.0939466467790483,0.198665814028252,0.516764709301045,0.939425497249096,FALSE,"Not significant"
"Gene0384",35.1821752921361,0.102228208036641,0.21501428973447,0.485227458922668,0.939425497249096,FALSE,"Not significant"
"Gene0402",56.4924376717011,0.091176353674206,0.235122065591337,0.517116234266538,0.939425497249096,FALSE,"Not significant"
"Gene0415",36.8351341703195,0.0958416892828486,0.213982312870703,0.506570381861558,0.939425497249096,FALSE,"Not significant"
"Gene0429",49.962381094546,-0.0929201090244498,0.214915439436926,0.521397316540839,0.939425497249096,FALSE,"Not significant"
"Gene0457",82.6852943715443,-0.0943013223891789,0.207293557537281,0.513349450017264,0.939425497249096,FALSE,"Not significant"
"Gene0462",69.2797724201968,-0.101738027949259,0.227165748480229,0.480005977698599,0.939425497249096,FALSE,"Not significant"
"Gene0505",34.6712181869607,0.0964354438065957,0.230121654018426,0.504556129507578,0.939425497249096,FALSE,"Not significant"
"Gene0507",111.934982087701,-0.0994029661480103,0.211598390749154,0.495001611601758,0.939425497249096,FALSE,"Not significant"
"Gene0512",164.289609094199,-0.0992248896258697,0.190765418387083,0.486700174102082,0.939425497249096,FALSE,"Not significant"
"Gene0525",25.3655789331553,0.103311776534674,0.227582822685993,0.478914079070605,0.939425497249096,FALSE,"Not significant"
"Gene0526",90.0035957250487,0.105110695454604,0.211141992896624,0.472890137355113,0.939425497249096,FALSE,"Not significant"
"Gene0539",100.20201095666,-0.0925620800621743,0.232943321825378,0.495640994734466,0.939425497249096,FALSE,"Not significant"
"Gene0543",164.687686049862,-0.103458357970168,0.201402103304459,0.471140664523803,0.939425497249096,FALSE,"Not significant"
"Gene0549",211.547522805518,-0.100083012655381,0.211273461692287,0.486710405270536,0.939425497249096,FALSE,"Not significant"
"Gene0558",33.5584260980115,0.0936085617205081,0.214968101852221,0.517683585974974,0.939425497249096,FALSE,"Not significant"
"Gene0593",70.9342997067545,0.0986106916048728,0.240093107091823,0.486830842882714,0.939425497249096,FALSE,"Not significant"
"Gene0601",157.282340758318,0.0995356619235149,0.189768389251362,0.487923730122955,0.939425497249096,FALSE,"Not significant"
"Gene0609",495.179736631154,0.102803197027312,0.206344835644482,0.482553284943962,0.939425497249096,FALSE,"Not significant"
"Gene0615",93.2652439765645,0.0928287258614799,0.22648716067841,0.521480887755059,0.939425497249096,FALSE,"Not significant"
"Gene0627",273.393169188084,0.0899327804840204,0.238211207638251,0.512467218496189,0.939425497249096,FALSE,"Not significant"
"Gene0669",91.727416152883,-0.0915558109701745,0.237071894275711,0.498904256577994,0.939425497249096,FALSE,"Not significant"
"Gene0672",25.9829774075337,0.0940258359654485,0.226050534642088,0.510754517021419,0.939425497249096,FALSE,"Not significant"
"Gene0677",67.072429365429,-0.0982309506228664,0.228049413188439,0.494950091055221,0.939425497249096,FALSE,"Not significant"
"Gene0706",158.950978747803,0.103361922268502,0.208486579022344,0.478494485455082,0.939425497249096,FALSE,"Not significant"
"Gene0710",172.202223683759,0.105027978964587,0.205264897991786,0.472601266391799,0.939425497249096,FALSE,"Not significant"
"Gene0711",9.47406134167858,0.0974070244843736,0.247738284754123,0.481789061117321,0.939425497249096,FALSE,"Not significant"
"Gene0716",71.7740597555437,-0.106101088901939,0.205964884368535,0.466979255948202,0.939425497249096,FALSE,"Not significant"
"Gene0730",58.0738982620711,0.0845472459797266,0.243286159082716,0.520754925746784,0.939425497249096,FALSE,"Not significant"
"Gene0739",7.82911668724589,-0.0911079431426194,0.250098726699541,0.499684616129933,0.939425497249096,FALSE,"Not significant"
"Gene0768",97.9216126731781,-0.0912872045693527,0.186402528342469,0.519895146477653,0.939425497249096,FALSE,"Not significant"
"Gene0770",17.1379115547903,-0.0976598543510868,0.237328682423547,0.489996879558876,0.939425497249096,FALSE,"Not significant"
"Gene0772",248.999332105658,0.0930435655241833,0.226573535808339,0.519594765916629,0.939425497249096,FALSE,"Not significant"
"Gene0777",81.793640361451,0.091296972727216,0.225838046292095,0.514940064779637,0.939425497249096,FALSE,"Not significant"
"Gene0804",42.5920342965924,0.106531819338628,0.222223081721133,0.467406907662045,0.939425497249096,FALSE,"Not significant"
"Gene0838",170.840702874117,0.103948620046201,0.196974871786301,0.474959902010251,0.939425497249096,FALSE,"Not significant"
"Gene0840",23.6175852840283,0.103967604518539,0.23401867649776,0.464432432314207,0.939425497249096,FALSE,"Not significant"
"Gene0878",101.59709804634,-0.0978230961206278,0.206126041362181,0.501281876844893,0.939425497249096,FALSE,"Not significant"
"Gene0887",148.89653339816,-0.0948982493135616,0.208099908534168,0.513986505026786,0.939425497249096,FALSE,"Not significant"
"Gene0889",81.6294629054982,0.0928455108224755,0.240695024533748,0.505000601777932,0.939425497249096,FALSE,"Not significant"
"Gene0935",15.0681991081715,0.10424614894843,0.231863023528542,0.472511786824354,0.939425497249096,FALSE,"Not significant"
"Gene0936",305.444233133571,-0.0986918392092298,0.210033591487741,0.49356474728355,0.939425497249096,FALSE,"Not significant"
"Gene0949",83.3107327677297,0.108481346411294,0.213237921219244,0.461896786402569,0.939425497249096,FALSE,"Not significant"
"Gene0951",455.283409531218,-0.0918864236029612,0.229878244546081,0.508029376778303,0.939425497249096,FALSE,"Not significant"
"Gene0972",69.9641149593322,0.102493087058146,0.22941114836424,0.477725401975885,0.939425497249096,FALSE,"Not significant"
"Gene0994",132.95424955576,-0.0974037414521759,0.229127831522214,0.497535354021689,0.939425497249096,FALSE,"Not significant"
"Gene0829",44.817594953271,0.0932335991259586,0.215192817036037,0.522962495532335,0.940381651057235,FALSE,"Not significant"
"Gene0202",37.3217315504333,-0.0908716174770892,0.221713046213857,0.525386774556781,0.940477315515956,FALSE,"Not significant"
"Gene0269",11.382923888377,-0.0840220547064056,0.246982715396806,0.525049818177204,0.940477315515956,FALSE,"Not significant"
"Gene0364",25.2382924681484,-0.0877521842203625,0.23358259759906,0.525868509080206,0.940477315515956,FALSE,"Not significant"
"Gene0116",25.7883767079637,0.088347485359399,0.221767025562549,0.539041620842834,0.94100241583809,FALSE,"Not significant"
"Gene0144",32.0318131510196,-0.0892065960346995,0.216437419694389,0.538363293174839,0.94100241583809,FALSE,"Not significant"
"Gene0148",99.9627162385883,-0.0557309069192716,0.268201037379724,0.565534106107395,0.94100241583809,FALSE,"Not significant"
"Gene0150",84.7874855514352,0.0909320037281643,0.222049969057398,0.530628482484556,0.94100241583809,FALSE,"Not significant"
"Gene0180",87.1682884751099,-0.0817445003120716,0.21770358830834,0.559956598316193,0.94100241583809,FALSE,"Not significant"
"Gene0196",62.0898813281559,-0.0741987882670314,0.238332991200575,0.569920258161054,0.94100241583809,FALSE,"Not significant"
"Gene0216",31.1557217829158,-0.0814486421949187,0.225315502746502,0.568609977985119,0.94100241583809,FALSE,"Not significant"
"Gene0236",110.857146071241,-0.0853208530864272,0.213383212411137,0.552121537252255,0.94100241583809,FALSE,"Not significant"
"Gene0277",59.930049205289,-0.0842419058056832,0.232272486010689,0.54251415925452,0.94100241583809,FALSE,"Not significant"
"Gene0354",96.3337665260417,0.0807978573930283,0.208443873864042,0.572020776001255,0.94100241583809,FALSE,"Not significant"
"Gene0377",37.9525254659599,-0.0786800064794219,0.233787073603405,0.57052824317609,0.94100241583809,FALSE,"Not significant"
"Gene0389",14.7822631109344,0.0789205179919688,0.242261284160619,0.556366029057325,0.94100241583809,FALSE,"Not significant"
"Gene0397",195.272508330539,0.0773686465617116,0.238645591551144,0.558027609224038,0.94100241583809,FALSE,"Not significant"
"Gene0410",94.0986249400715,-0.0891692735738985,0.201044678242111,0.537574382635306,0.94100241583809,FALSE,"Not significant"
"Gene0414",710.098937606379,-0.0840539065896853,0.212150782832532,0.556311167366221,0.94100241583809,FALSE,"Not significant"
"Gene0431",58.144047070677,-0.0875217168202713,0.23321919823536,0.528370777564436,0.94100241583809,FALSE,"Not significant"
"Gene0445",461.61805412707,0.0885230408460012,0.203529052484816,0.539402430266672,0.94100241583809,FALSE,"Not significant"
"Gene0472",34.4808886213328,0.0846786076155739,0.222523982710258,0.555656013976338,0.94100241583809,FALSE,"Not significant"
"Gene0510",31.1364641317341,0.0803205928248757,0.226252674161587,0.573735547775903,0.94100241583809,FALSE,"Not significant"
"Gene0518",32.0428702327663,0.0852846539610592,0.240006226145947,0.538837976629019,0.94100241583809,FALSE,"Not significant"
"Gene0521",54.2466685053145,0.0829283706257695,0.233607694475508,0.554570478626236,0.94100241583809,FALSE,"Not significant"
"Gene0556",97.3721740279825,0.0842952524709828,0.241084023496489,0.535552673682968,0.94100241583809,FALSE,"Not significant"
"Gene0591",43.5683253807229,0.0840155049687841,0.209980502242264,0.560937644404516,0.94100241583809,FALSE,"Not significant"
"Gene0602",39.1594280905262,0.0885897979797844,0.213089713228698,0.540805171982807,0.94100241583809,FALSE,"Not significant"
"Gene0604",8.22873837587743,0.0714105692752877,0.256962557926453,0.561476832809053,0.94100241583809,FALSE,"Not significant"
"Gene0663",33.399743743939,-0.0872050946915525,0.221090616280582,0.540075861435461,0.94100241583809,FALSE,"Not significant"
"Gene0704",63.2997151500069,0.082515818513579,0.205551635959817,0.57001407675231,0.94100241583809,FALSE,"Not significant"
"Gene0724",330.855006466503,-0.0817928173651187,0.232585650385881,0.548340403362588,0.94100241583809,FALSE,"Not significant"
"Gene0766",547.837611392791,0.0845348922988466,0.192021887472143,0.555468694658893,0.94100241583809,FALSE,"Not significant"
"Gene0779",267.876060815267,-0.0826167121387979,0.20821870104446,0.567187894821509,0.94100241583809,FALSE,"Not significant"
"Gene0805",61.0819691307887,-0.0857348727151419,0.21330354900783,0.549814330399363,0.94100241583809,FALSE,"Not significant"
"Gene0821",513.116144243979,-0.0900007521397741,0.22545883384645,0.534621431396221,0.94100241583809,FALSE,"Not significant"
"Gene0836",16.0750405397585,0.0839699610514596,0.241509453229299,0.539932489452599,0.94100241583809,FALSE,"Not significant"
"Gene0860",37.5758189135253,0.0809338397664524,0.223881830597758,0.569842851636511,0.94100241583809,FALSE,"Not significant"
"Gene0872",293.144585203629,-0.089903769959839,0.214618965945758,0.534530765982405,0.94100241583809,FALSE,"Not significant"
"Gene0882",35.4457123977643,-0.0879699065868426,0.23487892164088,0.529663665038978,0.94100241583809,FALSE,"Not significant"
"Gene0891",35.3185915598238,-0.0789635848909805,0.236442673936047,0.564530834491234,0.94100241583809,FALSE,"Not significant"
"Gene0895",22.9851772747437,0.0885455194701824,0.231843950237454,0.535678645866882,0.94100241583809,FALSE,"Not significant"
"Gene0896",87.2219563698965,0.0813053001813165,0.195429572577763,0.572811710176654,0.94100241583809,FALSE,"Not significant"
"Gene0899",71.1541162188803,-0.0838879610069128,0.218554373029067,0.557700866577734,0.94100241583809,FALSE,"Not significant"
"Gene0937",69.2926684861774,0.0825022369150114,0.217234790694603,0.565985542570674,0.94100241583809,FALSE,"Not significant"
"Gene0948",78.6806645440443,0.0826940924576373,0.223379335048702,0.562490964893463,0.94100241583809,FALSE,"Not significant"
"Gene0967",74.1876527676183,-0.0870042717611229,0.20223206340957,0.54649207238911,0.94100241583809,FALSE,"Not significant"
"Gene0968",176.500395264827,0.0831931867066341,0.222996230215834,0.563466311372474,0.94100241583809,FALSE,"Not significant"
"Gene0980",52.1666851584389,-0.0850025184892049,0.217829798487803,0.551764747703991,0.94100241583809,FALSE,"Not significant"
"Gene0986",141.209233220113,-0.0850649595157713,0.187265013750774,0.548385291442507,0.94100241583809,FALSE,"Not significant"
"Gene0987",396.1016130072,0.0833063430064029,0.214826841790714,0.561544658811127,0.94100241583809,FALSE,"Not significant"
"Gene0988",68.4474445777172,-0.0811491243305668,0.206029987929937,0.57257678805861,0.94100241583809,FALSE,"Not significant"
"Gene0998",34.7035431168602,-0.0837012434112162,0.22841288037205,0.544093583116947,0.94100241583809,FALSE,"Not significant"
"Gene0999",13.7242998685494,-0.0761007568589054,0.242586774228475,0.573415399665938,0.94100241583809,FALSE,"Not significant"
"Gene0461",39.8629054208347,0.081127014384391,0.204801122100144,0.575665230946636,0.941046137861525,FALSE,"Not significant"
"Gene0555",8.57249972557212,0.0747181746330925,0.246893271904084,0.575004010076469,0.941046137861525,FALSE,"Not significant"
"Gene0174",402.37015947026,0.0783719245006246,0.184772720881767,0.577390426197589,0.942308797870323,FALSE,"Not significant"
"Gene0481",92.4413386174487,0.0792345204331163,0.22201477066359,0.580507914965736,0.944417956274156,FALSE,"Not significant"
"Gene0769",82.481937254907,0.0780814231483197,0.214868995107015,0.581494333416449,0.944417956274156,FALSE,"Not significant"
"Gene0910",11.6681134092158,0.0753178321258035,0.241229996373231,0.581547558514622,0.944417956274156,FALSE,"Not significant"
"Gene0155",24.0794076392436,0.0793572975112359,0.215682204116124,0.583365743047637,0.94581757356412,FALSE,"Not significant"
"Gene0794",69.3782994734262,0.0780311740734413,0.210827754515087,0.585711751070509,0.948066975137044,FALSE,"Not significant"
"Gene0175",199.418217629708,0.0778979807691685,0.20801351459212,0.588894055070413,0.951660490955292,FALSE,"Not significant"
"Gene0897",16.7703597061484,-0.0752610573917526,0.23008873556176,0.592109921020869,0.955296430488808,FALSE,"Not significant"
"Gene0345",135.304391914114,0.0754089682905663,0.221901308014826,0.593180305759442,0.955464694456169,FALSE,"Not significant"
"Gene0367",6.58609062348366,0.0660084339753228,0.252367736371706,0.59894427969811,0.958584742401721,FALSE,"Not significant"
"Gene0428",321.154498557701,-0.0746410544106691,0.223436750394718,0.598994308194402,0.958584742401721,FALSE,"Not significant"
"Gene0721",276.509084772556,-0.0722333900247125,0.172140700916629,0.597651867687581,0.958584742401721,FALSE,"Not significant"
"Gene0944",119.230122653607,-0.0749540240551574,0.217545627844826,0.598972697443068,0.958584742401721,FALSE,"Not significant"
"Gene0120",113.828694703573,0.0754186055242856,0.20375929090294,0.600172001932802,0.958917786609922,FALSE,"Not significant"
"Gene0111",94.725648493679,0.0717573932508182,0.235162080269111,0.601960966007009,0.959845027072219,FALSE,"Not significant"
"Gene0536",73.685296145467,0.0722657417689653,0.221469318426272,0.605093361468803,0.959845027072219,FALSE,"Not significant"
"Gene0547",321.398059632617,0.073112770307855,0.210082375042419,0.60348689476521,0.959845027072219,FALSE,"Not significant"
"Gene0584",17.3393914396589,0.0692139810188853,0.23756152581051,0.606500945304516,0.959845027072219,FALSE,"Not significant"
"Gene0791",30.0024741470777,-0.0669466912909273,0.245346764977023,0.605365562497052,0.959845027072219,FALSE,"Not significant"
"Gene0817",12.2858771763762,0.0712114897088324,0.235471931919585,0.606575472113384,0.959845027072219,FALSE,"Not significant"
"Gene0508",191.263155127603,-0.0606759662082014,0.242417695843952,0.608295404440918,0.961029001584774,FALSE,"Not significant"
"Gene0209",49.157398867114,0.0625741799280487,0.242124069337356,0.615816630559521,0.962750973926282,FALSE,"Not significant"
"Gene0321",393.73229009309,0.0711842481560992,0.20992241832931,0.621447695777796,0.962750973926282,FALSE,"Not significant"
"Gene0379",126.065613123428,-0.0701867617938112,0.219319480446917,0.621042470604507,0.962750973926282,FALSE,"Not significant"
"Gene0418",100.92618453496,-0.0720416342353401,0.204794337675809,0.616265616695945,0.962750973926282,FALSE,"Not significant"
"Gene0447",13.7585625108931,0.0675365548099255,0.241370757259768,0.611640973598749,0.962750973926282,FALSE,"Not significant"
"Gene0482",256.857910522861,-0.0711372483988948,0.201241372559694,0.61521843747447,0.962750973926282,FALSE,"Not significant"
"Gene0520",29.3462366506741,0.0648164261329723,0.239636566104144,0.619366497814287,0.962750973926282,FALSE,"Not significant"
"Gene0524",468.169609393446,0.0724656303687702,0.186641213786329,0.61073139600229,0.962750973926282,FALSE,"Not significant"
"Gene0620",74.8501928341048,-0.0718450971192179,0.20221754531788,0.613448871424427,0.962750973926282,FALSE,"Not significant"
"Gene0758",98.0690738495894,0.069289763113232,0.21512953015232,0.622872931001761,0.962750973926282,FALSE,"Not significant"
"Gene0867",46.4173958853165,-0.0713639474391283,0.201015946346237,0.61870625477518,0.962750973926282,FALSE,"Not significant"
"Gene0914",50.6742751802352,0.0707279871713108,0.193119555515354,0.621021852231527,0.962750973926282,FALSE,"Not significant"
"Gene0929",428.122692782392,0.0699460447608157,0.208456747340291,0.623013774836016,0.962750973926282,FALSE,"Not significant"
"Gene0943",33.7513005761424,-0.0727098607790568,0.204494452439714,0.613053670003479,0.962750973926282,FALSE,"Not significant"
"Gene0264",54.2036866082491,0.0704442416424973,0.21772478599003,0.625872586004285,0.96565988698633,FALSE,"Not significant"
"Gene0327",55.5256065203128,-0.0659843775069737,0.231722034363152,0.627946930879304,0.967351268909083,FALSE,"Not significant"
"Gene0698",43.8002518523669,0.0695706172181381,0.202138652422704,0.629114606957504,0.967642840250344,FALSE,"Not significant"
"Gene0123",30.7341008696449,-0.0661112317255167,0.224677283939675,0.631736915423424,0.96909648801476,FALSE,"Not significant"
"Gene0502",640.646117765877,0.0668883069397583,0.221930698479603,0.632019448705278,0.96909648801476,FALSE,"Not significant"
"Gene0813",29.3986261526156,0.0674062114402154,0.218829789155143,0.634507632097056,0.971405647281715,FALSE,"Not significant"
"Gene0117",116.638181980077,0.0670893080785454,0.190010285945129,0.638801191121125,0.97248006170535,FALSE,"Not significant"
"Gene0184",183.739353823669,-0.0677248391345774,0.21722739148618,0.637730277257372,0.97248006170535,FALSE,"Not significant"
"Gene0235",69.2750447772632,-0.0672297554130241,0.206775325699634,0.639271751589818,0.97248006170535,FALSE,"Not significant"
"Gene0417",48.1775584424425,0.0672783223984678,0.201314768409719,0.639853326965192,0.97248006170535,FALSE,"Not significant"
"Gene0689",48.416012387851,0.0672890186826652,0.205216513391238,0.640719884654047,0.97248006170535,FALSE,"Not significant"
"Gene0901",46.4462419717564,-0.0668297157885291,0.211779156050895,0.641237073554273,0.97248006170535,FALSE,"Not significant"
"Gene0974",33.6752774142446,-0.0635957225087378,0.233720773040296,0.642092497769053,0.97248006170535,FALSE,"Not significant"
"Gene0210",22.1686887693414,0.0647827367729823,0.229649504254121,0.644408443966477,0.973007558905107,FALSE,"Not significant"
"Gene0474",20.317874140791,0.0656557799098819,0.220985397262878,0.643724500469355,0.973007558905107,FALSE,"Not significant"
"Gene0756",194.801360833884,-0.0655447546053525,0.200929545202123,0.645624627545496,0.973357860735511,FALSE,"Not significant"
"Gene0835",58.0585813773428,-0.0645226097706061,0.187784728219754,0.647210976378839,0.974264316040596,FALSE,"Not significant"
"Gene0298",54.9042068906928,-0.0636556584733131,0.217695579004064,0.653312177048496,0.98104599005284,FALSE,"Not significant"
"Gene0350",64.9311653664569,0.0632483928551193,0.193078403426203,0.657424055374485,0.98104599005284,FALSE,"Not significant"
"Gene0401",28.4284971378323,0.0632976552923366,0.221930108666734,0.656162152222198,0.98104599005284,FALSE,"Not significant"
"Gene0427",67.2896856016792,-0.0610784590600385,0.232829868496246,0.654324263996075,0.98104599005284,FALSE,"Not significant"
"Gene0843",107.565390176508,-0.0626051692967002,0.191059046945315,0.65766783761884,0.98104599005284,FALSE,"Not significant"
"Gene0918",318.250439509521,-0.0621454543131285,0.186650132613733,0.655070964449933,0.98104599005284,FALSE,"Not significant"
"Gene0102",108.889249907963,0.0594290909022051,0.217715900096175,0.678087356838561,0.985517365059027,FALSE,"Not significant"
"Gene0129",31.5834780070031,-0.0548034599221004,0.215694914450665,0.698272455958559,0.985517365059027,FALSE,"Not significant"
"Gene0149",36.0992933503067,-0.0563903381322492,0.234636609657621,0.671518333758892,0.985517365059027,FALSE,"Not significant"
"Gene0154",12.4214438389953,0.0505200807975086,0.244052566440136,0.696253863524198,0.985517365059027,FALSE,"Not significant"
"Gene0165",106.719415062148,-0.0502020517693772,0.212883717264753,0.719589621987027,0.985517365059027,FALSE,"Not significant"
"Gene0190",97.1260428104768,-0.0597732480913406,0.206401521221808,0.673588991010408,0.985517365059027,FALSE,"Not significant"
"Gene0217",42.2147738222841,0.0577107777337965,0.210292599844456,0.687450053166407,0.985517365059027,FALSE,"Not significant"
"Gene0233",132.846111000447,0.0563162638811077,0.197708832535726,0.694290892749236,0.985517365059027,FALSE,"Not significant"
"Gene0249",19.2834260620011,0.0464261424542973,0.238104463879996,0.720906448253519,0.985517365059027,FALSE,"Not significant"
"Gene0272",15.681759757088,-0.0418501853054641,0.248714981411108,0.71618614914707,0.985517365059027,FALSE,"Not significant"
"Gene0273",59.9522008325566,-0.0552308698994961,0.213569366340178,0.695636564333678,0.985517365059027,FALSE,"Not significant"
"Gene0285",43.7072108025556,0.0502625754272067,0.22832164050823,0.718527649197271,0.985517365059027,FALSE,"Not significant"
"Gene0294",25.9978485511883,0.0523235729938027,0.225714663264158,0.704647365436546,0.985517365059027,FALSE,"Not significant"
"Gene0335",185.241650355398,-0.0546753774400122,0.203641105536208,0.702481500374124,0.985517365059027,FALSE,"Not significant"
"Gene0356",32.343271196187,-0.0500015643568509,0.216654294150402,0.723018943237346,0.985517365059027,FALSE,"Not significant"
"Gene0360",153.133390403913,-0.0533677872180431,0.216248513227386,0.69661715619303,0.985517365059027,FALSE,"Not significant"
"Gene0365",69.6707426215726,0.0511304564492685,0.201840083883716,0.721622800704742,0.985517365059027,FALSE,"Not significant"
"Gene0399",7.75769839159737,0.0496976149722355,0.245495907518376,0.700714596886129,0.985517365059027,FALSE,"Not significant"
"Gene0400",27.3471927401064,0.0600785795314749,0.21867258345726,0.675311666142459,0.985517365059027,FALSE,"Not significant"
"Gene0403",19.4845155388064,-0.0491218828774448,0.219964126498675,0.724439964001934,0.985517365059027,FALSE,"Not significant"
"Gene0423",61.8376190162626,-0.0510715188748693,0.198867559179163,0.719664097733086,0.985517365059027,FALSE,"Not significant"
"Gene0450",76.9639475678686,-0.0488212048027426,0.224498109098695,0.722023613341009,0.985517365059027,FALSE,"Not significant"
"Gene0451",431.335239763501,-0.0520877208435554,0.214151528094645,0.718327756869919,0.985517365059027,FALSE,"Not significant"
"Gene0464",38.7683283588256,-0.0498255323121907,0.211081053226552,0.722818078040829,0.985517365059027,FALSE,"Not significant"
"Gene0466",659.475166989319,0.0572432824033346,0.187076166096897,0.686328703422065,0.985517365059027,FALSE,"Not significant"
"Gene0468",103.127814599109,0.0577710285135589,0.211834388621913,0.688623894264664,0.985517365059027,FALSE,"Not significant"
"Gene0528",21.6419901433456,-0.0594685415353303,0.212433402604491,0.677083806727167,0.985517365059027,FALSE,"Not significant"
"Gene0530",235.610998319204,0.048028286152272,0.24087123461619,0.71569631055615,0.985517365059027,FALSE,"Not significant"
"Gene0557",92.030920264131,-0.0510589434543782,0.213656796779936,0.718633140428858,0.985517365059027,FALSE,"Not significant"
"Gene0562",86.6405029276865,0.055051432173757,0.221851384128956,0.696150228057006,0.985517365059027,FALSE,"Not significant"
"Gene0574",129.692009614654,0.0536798448207036,0.217451617278121,0.707173191791096,0.985517365059027,FALSE,"Not significant"
"Gene0597",38.2352540224601,-0.05567971405836,0.213936504959618,0.694221515847282,0.985517365059027,FALSE,"Not significant"
"Gene0619",31.2836164280781,-0.0513163175044789,0.217446700695814,0.713980256069728,0.985517365059027,FALSE,"Not significant"
