"","J_XYL_F_0001_01","J_XYL_F_0001_02","J_XYL_F_0002_01","J_XYL_F_0002_02","J_XYL_F_0003_01","J_XYL_F_0003_02","J_XYL_F_0004_01","J_XYL_F_0004_02","J_XYL_F_0005_01","J_XYL_F_0005_02","J_XYL_F_0006_01","J_XYL_F_0006_02","J_XYL_F_0010_01","J_XYL_F_0010_02","J_XYL_F_0012_01","J_XYL_F_0012_02","J_XYL_F_0013_01","J_XYL_F_0013_02","J_XYL_F_0015_01","J_XYL_F_0015_02","J_XYL_F_0016_01","J_XYL_F_0016_02","J_XYL_F_0018_01","J_XYL_F_0018_02","J_XYL_F_0020_01","J_XYL_F_0020_02","J_XYL_F_0025_01","J_XYL_F_0025_02","J_XYL_F_0031_01","J_XYL_F_0031_02","J_XYL_F_0032_01","J_XYL_F_0032_02","J_XYL_F_0034_01","J_XYL_F_0034_02","J_XYL_F_0036_01","J_XYL_F_0036_02","J_XYL_F_0043_01","J_XYL_F_0043_2","J_XYL_F_0044_01","J_XYL_F_0044_02","J_XYL_F_0045_01","J_XYL_F_0045_2","J_XYL_F_0046_01","J_XYL_F_0046_02","J_XYL_F_0047_01","J_XYL_F_0047_02","J_XYL_F_0048_01","J_XYL_F_0049_02","J_XYL_F_0050_01","J_XYL_F_0050_02","J_XYL_F_0051_01","J_XYL_F_0051_02","J_XYL_F_0053_01","J_XYL_F_0053_02","J_XYL_F_0057_01","J_XYL_F_0057_02","J_XYL_F_0058_01","J_XYL_F_0058_02","J_XYL_F_0059_01","J_XYL_F_0059_02","J_XYL_F_0060_01","J_XYL_F_0060_02","J_XYL_F_0061_01","J_XYL_F_0061_02","J_XYL_F_0062_01","J_XYL_F_0062_02","J_XYL_F_0064_01","J_XYL_F_0064_02","J_XYL_F_0065_01","J_XYL_F_0065_02","J_XYL_F_0066_01","J_XYL_F_0066_02","K_XYL_F_0001_01","K_XYL_F_0001_02","K_XYL_F_0002_01","K_XYL_F_0002_02","K_XYL_F_0003_01","K_XYL_F_0003_02","K_XYL_F_0004_01","K_XYL_F_0004_02","K_XYL_F_0005_01","K_XYL_F_0005_02","K_XYL_F_0007_01","K_XYL_F_0007_02","K_XYL_F_0008_01","K_XYL_F_0008_02","K_XYL_F_0009_01","K_XYL_F_0009_02","K_XYL_F_0009_03","K_XYL_F_0011_01","K_XYL_F_0011_02","K_XYL_F_0012_01","K_XYL_F_0012_02","K_XYL_F_0013_01","K_XYL_F_0013_02","K_XYL_F_0017_01","K_XYL_F_0017_02","K_XYL_F_0018_01","K_XYL_F_0018_02","K_XYL_F_0022_01","K_XYL_F_0022_02","K_XYL_F_0028_01","K_XYL_F_0028_02","K_XYL_F_0030_02","K_XYL_F_0030_03","K_XYL_F_0033_01","K_XYL_F_0033_02","K_XYL_F_0035_01","K_XYL_F_0035_02","K_XYL_F_0035_03","K_XYL_F_0036_01","K_XYL_F_0036_02","K_XYL_F_0037_01","K_XYL_F_0037_02","K_XYL_F_0038_01","K_XYL_F_0038_02","K_XYL_F_0039_01","K_XYL_F_0039_02","K_XYL_F_0042_01","K_XYL_F_0042_02","K_XYL_F_0043_01","K_XYL_F_0043_02","K_XYL_F_0044_01","K_XYL_F_0044_02","K_XYL_F_0045_01","K_XYL_F_0045_02","K_XYL_F_0046_01","K_XYL_F_0046_02","K_XYL_F_0047_01","K_XYL_F_0047_02","K_XYL_F_0048_01","K_XYL_F_0048_02"
"s__longicatena",0.15429606796981,0.0210542990772943,0.0642470600328876,-0.622568405212344,0.656695333433685,-0.462394033194588,0.534951344698691,-0.733195465136119,0.865490053053085,-0.255086632562555,0.374991926958354,-0.0548228958603798,-0.202107915026419,-0.105098323346124,-0.286468976774493,-0.0145497778490925,0.381876603147215,0.331889063834023,0.862995175846972,1.0922193746571,-0.21801910534008,-0.440871755439327,-0.283470578356083,1.37234685961902,-0.20920000670779,0.403964271665725,-0.0478968247749143,0.0985352322418457,-0.280723945518517,-0.25216914607747,-1.91833248089464,-0.0520823308296468,-0.164206607572817,0.339341879451403,0.474881788973913,1.09358224776561,-0.681315396211888,0.460049198154572,0.757654113094992,0.387160276328769,0.0360440968755069,-0.175615176396432,0.286840438879335,-0.0608005455860732,-0.266102415839452,0.156101678181449,0.124429173453787,0.613731257963939,0.0940810357100436,0.574472120420025,1.16434315963773,0.464995996901728,-0.311776848419543,-0.962394710642512,0.538362245920493,0.104970743245042,0.639296108055319,-0.304953450425134,0.212854153409374,-0.532880867466045,-0.269558241838918,0.306863416936113,0.558231924786564,0.0839171944967286,0.297177518129946,-0.0883577473977157,0.25636308011445,-0.177549443145494,-0.0541732997531289,0.725298134051739,0.219452801017697,-1.11068717310148,-0.1042726892361,0.00133117918573422,-0.0774688190979676,0.506713878317669,-0.626262948199951,-0.361540719064147,0.696297660393377,-0.283796597624112,0.792144164520892,0.204730240769719,0.0764264484630702,-0.539208735578823,1.08551394289165,0.673802518987039,1.15490510976983,-0.50224169047245,-0.153980357612267,0.143947902893341,0.138823921908881,0.325042531392745,-0.125220824129303,0.871036869066496,-0.169150296622591,-0.0722043336051602,-0.0437331515487804,-0.27013845813713,0.0546548259126403,0.256266945713097,-0.985945544316838,-0.4221193566453,0.157746576627563,-0.623496849312468,0.227423223026876,-0.0537361618737065,-0.860329534046042,-0.193061391257306,-0.368984337256484,0.252059671636873,-0.343070029829907,0.178364349333635,-0.484080576967629,-0.543510536959718,-0.508498210483843,-0.271332680643819,0.1562318400027,0.265109145184208,-0.76648123457953,-0.950575320505153,0.247174446116384,-0.214844054521562,0.232700820182693,-0.122707950083263,-0.977073610407856,-1.11118760447766,0.568093218268867,-1.58329076060027,0.376924210155007,-0.345916741309923,-0.976244216209706,-0.194377242998971
"s__caccae",-0.00710821501128425,-0.0954658628975642,-0.0309969705612939,-0.0804114539852511,0.132452681974477,-0.186300937521693,0.00241850031306312,0.0388729470056734,0.00540629247472953,-0.063714013447583,0.10077828504284,0.10898204335456,-0.149034906199366,-0.0918952984938641,-0.0363346277345059,-0.0668994124431521,-0.12915710475272,-0.108254477995812,0.0317743921301714,0.0330179476235529,-0.008040141102941,-0.066655560970362,-0.0735034550909365,0.152373249778093,-0.0625537967329752,0.0204562046656092,0.0225051632834997,0.0363359492451262,0.031010817319601,0.00425103774269018,0.147069198787183,0.0402248368913824,0.0395452114551429,-0.00201923529951767,-0.00657416487461896,0.0526783755410607,-0.0415946375491174,0.0420177206739475,0.047578490856866,-0.000418681204298528,-0.028898590172265,-0.000193750398495212,-0.0513416160219721,-0.0620980475610447,-0.0340157590996874,-0.0653715593976959,-0.0317471271000327,-0.0287717763794552,-0.0236290455871171,0.259291990067759,-0.0588929181217708,0.0498716209402695,-0.0748124275969603,-0.0739351627821661,0.182462387467556,-0.0417802339898361,0.0811124342337728,0.137746143960054,0.0562306559763493,-0.0411023254943738,-0.00254259516473831,-0.0541585151499046,0.0613833241874149,0.0358881572952429,-0.0170366259755206,-0.078409844757222,0.0260882979019011,-0.0291673717863419,-0.126836083978749,-0.0657255161627582,0.058316073024715,0.145935809732562,-0.0163438321531816,-0.106783493947764,0.0269174952642479,-0.0140688000243633,0.152938940051287,-0.0546995442884951,0.00868862138513633,-0.0340175086894763,0.110501364534963,0.165327649145655,0.0206453504320259,0.0433152707313062,-0.0681234784697947,-0.00761385657499821,0.0442976108225247,-0.0792537359319491,-0.0937836193004069,0.00753246059198595,0.0228666761423408,-0.0247951962180711,-0.0988608912442834,0.0396526609203152,-0.128470704139462,-0.0165585610951328,0.0157014592176154,0.042900359233389,0.000397756348760655,0.11191621608771,-0.0537184389783795,0.109903495961277,0.0802174138020954,0.0366640125812971,0.212419856419562,0.0163803052731212,-0.0775681809817524,0.0353776514539372,-0.00883067121348221,0.062140383168286,0.0964564942788773,0.0420743707919517,-0.070629974701289,-0.060933651891176,0.0468894871468293,-0.0602635933763913,0.0194578571574139,0.0625212438882428,-0.0468261070805337,-0.0755916611608687,0.0144111832201792,0.0631681860886349,0.0421723547778484,-0.0959512980742852,-0.235704727312696,-0.0231262512539695,-0.221674103093405,0.0156032864791803,0.0461788468916386,-0.0478280112119786,0.0211091989980545,0.0985979787199952
"s__parvula",-0.102330738087191,-0.301040266334348,-0.0884848653298756,0.182535422076586,0.0809329186965385,0.0435718752594257,-0.145288718886945,0.263055350815536,-0.317059955765706,0.00322406480541531,0.0332761813703171,0.269308122497938,-0.207464362300407,-0.182098546546817,0.253294525760212,0.184228145723549,-0.374068433934712,-0.366827980741707,-0.232445642028187,-0.172803176632837,0.0906133151882747,-0.00450341803976657,-0.0449730605409016,-0.0559572504783644,-0.0970099979939554,-0.144994979351733,0.04107104816169,-0.08489837749471,0.0972597107118811,0.0464219662134135,0.713036437571699,0.0952766495389405,0.0960454605423232,-0.384145557797529,-0.242077660567271,-0.235427961460592,0.0941495555603461,0.0207132316847962,-0.129083305328084,-0.157659400465499,-0.166830695849428,0.0122585649958077,-0.208728898530723,-0.137355299748119,-0.0865913925298744,-0.190237284249302,-0.189258572302574,-0.307362842686409,-0.184287855175602,0.424625048695875,-0.530280944372123,0.0193481996687403,0.140624182739118,0.283186890157703,0.256352318364058,-0.160145696596222,-0.230524434177726,0.080067839570996,-0.0209988699556911,0.153906808625576,-0.0581810436625086,-0.251549876970112,-0.0410602231984475,0.0398133223759169,-0.0569188806299469,-0.0471350972810765,-0.142604719434712,-0.0763350470076605,-0.10868570888305,-0.345868528935363,-0.0162666104531091,0.563876245218133,-0.0655470916807747,-0.278463407621672,-0.0072960763139836,-0.283829836547344,0.412707590567379,0.0140381936900241,-0.238037761737961,-0.0888149334364612,-0.0154661560991745,0.13881283395977,-0.0313340128673582,0.252654340448207,-0.501237466340984,-0.217556300609867,-0.212760984039267,0.0229367600733719,0.0587730751465619,-0.0884511729454352,0.0465622314473291,-0.135410241351573,0.126469435774516,-0.237701927013243,0.0128500761311259,-0.0609190931006561,-0.153666941458005,0.21716424844494,-0.113338158207475,0.0959621802961846,0.49360789594089,0.315529380714783,0.104060202238051,0.308123001052264,0.138204583603036,0.195476742091932,0.275455134941104,0.144351006906921,0.105928842254675,0.00152451237652199,0.221330681184775,0.0803835043385429,0.287303428093201,0.333394434730213,0.0223552123500226,-0.112213234550664,-0.0725129822119089,0.00354630393100727,0.388358700662256,0.360633796740369,-0.0797270204283965,0.0524705745316629,0.0160422128078449,-0.159955334571711,0.0504396782078724,0.243108639344786,-0.380033423393808,0.376669257579093,-0.0279751527117503,0.00493773395734267,0.477943398232807,0.207917660594203
"s__torques",-0.00471856780566107,-0.0568315479352882,-0.00720277716585481,-0.0164278944816828,0.0831103919643316,-0.00236230283519949,0.0367591595778434,-0.0439846624609078,0.0351858254137735,-0.0186535248242262,0.0364234087579543,0.0386592649541133,-0.0473767786771319,-0.0420634400456993,0.0415000346936231,0.070770922530815,-0.0145597611372822,-0.0259476341148298,0.0518041683763001,0.102956677962529,-0.00380635447852458,-0.0477386760860404,-0.0340737755456769,0.144181588392513,-0.0413095463805722,0.0121074273811369,-0.00169805701093901,-0.0205203377969409,-0.0225103388940053,-0.0253057489668193,-0.120990674246369,0.00832303982013913,-0.00796678562884672,-0.0605952215238912,0.0022505319726688,0.0792563567638846,-0.0621201284095713,0.0624369189344046,0.0616040378733824,0.0119553747871505,-0.0348042500450653,-0.0225499693911443,-0.00312644060015746,-0.0310620316129218,-0.0550113553399506,-0.0131741089066387,-0.0273328837526741,0.0103703054462719,-0.0327572078577494,0.134161328668649,0.0362898499139228,0.0605059036068443,0.0160782540026058,-0.0396648911787089,0.102044776307321,-0.0188622693766629,0.00475767252173014,-0.0619876209980275,0.0093526982132453,-0.0227571634807059,-0.0563627485845339,-0.0117848549295825,0.0534986872850877,0.0137104431603202,0.0326570008651142,-0.00420604459245373,-0.0108230514395867,-0.0402325605616746,-0.00301356741249847,0.0264816202933343,0.0111097143173295,-0.0436907559397614,-0.0298819521864684,-0.0499303202251734,-0.0214515979092813,-0.00298435373211913,-0.0174979954666316,-0.0339793129073036,0.0320100426223172,-0.0582946831031714,0.0816008117414993,0.0230847633907798,-0.00369553718008351,-0.0193849545767051,0.035660103950106,0.0393300681195582,0.0974129121376174,-0.0452590350118289,0.0212695409017046,-0.00645676606841786,0.0276220484616867,0.0162194377657619,0.0467173438881125,0.0491953390362535,0.0156798978713589,-0.0236943449925934,-0.0557612438473684,0.0105104700229805,-0.0249409106607589,0.0337448522180367,0.0121926525966353,-0.00289959939597888,0.0305845012124077,-0.0138867725731181,0.0126719504711747,0.0441209508149044,-0.0256526693378207,0.00299065013097149,-0.0216208416212748,0.0200388726877156,-0.0146335767177092,0.0377993774074908,0.0318605807128081,0.0336080614747532,-0.0828379329170665,-0.055654284655873,-0.00343801482417407,0.022461674445366,0.0122885853547743,-0.0148943672977798,0.00947599849242045,-0.035020839614945,0.0271513684861905,-0.0370732609408269,-0.0627814043874602,-0.088191417547313,0.0382105256625596,-0.130894987566482,0.0346814983605257,-0.036285331618574,-0.0125566861602869,0.00300504230023184
"s__citroniae",-0.00969769368570208,0.00399821483510694,0.00500199293031113,0.0644588505401572,-0.0462292782220017,0.110540392904958,-0.010982941817832,0.000481512438279027,-0.0342817854474179,0.0323015750247798,-0.0447723094975407,-0.0197234609333099,0.0481122529156877,0.0200428076493869,0.0613798442789986,0.0768331397600798,0.0236917133541628,0.010139469427854,-0.034995330167754,-0.0166909017476522,0.014903338549964,0.026400125013093,0.0283869076647289,-0.0605734076002412,0.0140933055939961,-0.0267855404591426,-0.00807331020423484,-0.0357808896056859,-0.0106816996340333,-0.00242465593693472,-0.0227530295381205,-0.00914212235866246,-0.0123660228921799,-0.060148997534988,-0.0257008288449193,-0.0409799832119168,0.0211147503412459,-0.00707555159673165,-0.0289476416980898,-0.016544262173762,-0.0121558475044569,-0.00350203802705599,0.00259773618252704,0.0111749566366293,-0.00392362026423998,0.0105591134238161,-0.0116148418316844,-0.0193366027897246,-0.0168389707564553,-0.0640646726829398,-0.0239267710861276,-0.0121390387914013,0.0634909770122277,0.0679498245977599,-0.0485964578171948,-0.000395812569838068,-0.0734461686853485,-0.082336658311468,-0.032369952918785,0.0371784415948999,-0.0185716086140341,-0.00306973964910996,-0.0277349654875095,-0.012316913971933,0.010051341729017,0.0376952358618682,-0.0348996984957923,-0.00204460187229583,0.0578254835807429,0.000528456921558985,-0.0325681116736202,-0.0229802843453253,-0.0056311577609181,0.0147806234888745,-0.0210511062676672,-0.0278038722739117,-0.039694313007234,0.0250399501389073,-0.0270919535737613,-0.00494433012789374,-0.0460430511712509,-0.0713708477920908,-0.0164281479341416,0.00226923815696494,-0.0152411638944202,-0.0136455827201574,-0.0292928827631677,0.0375049864798952,0.0653098691990889,-0.0166818839559335,-0.000931381591315721,0.00100617268354121,0.0823506414424982,-0.040708088438077,0.078036509875179,-0.00352976134825695,-0.0405951249249298,0.00491356745422305,-0.0199161656161374,-0.0439464688084616,0.0943006585107552,-0.0239802682319054,-0.0256808582118652,0.0141536737461209,-0.10052945701604,0.0249193862401851,0.0722410881857737,-0.00153506482744326,0.013194880789168,-0.0305064652901252,-0.0306715455345623,-0.00533011749220316,0.0828498988002087,0.0834475029177359,-0.0426738264012354,0.00765141242905097,-0.0207892724113363,-0.0299214748803961,0.0773943810908948,0.0841020005287372,-0.0158817568591309,-0.0373094923831348,-0.0157654743276399,0.0262174645403274,0.125676381690477,0.0231331460521871,0.0874394252327055,0.00797038416119203,-0.0217703192191438,0.0194916963101166,0.0442851589681537,-0.0295341598657175
"s__bifidum",-0.0587594254628404,-0.233015422565965,-0.0893170653346771,-0.0177599962252466,0.138398069027797,-0.300380816125375,-0.133107716054547,0.27976818094982,-0.215996196390493,-0.0794707244662305,0.134563433587792,0.269963953534806,-0.293287155341926,-0.188267736108871,0.00153053313117684,-0.136912619965536,-0.400481305632084,-0.341157541359478,-0.152381136988415,-0.203039363590051,0.0400146625968951,-0.0407608445060252,-0.096700146540827,0.000385208904770507,-0.0930192137371557,-0.0606152109377294,0.0640310192469429,0.0528267356194177,0.142971151489707,0.0737161834411405,0.834509049413603,0.107268745357582,0.133341625901088,-0.106540716173238,-0.143128823231383,-0.162499235046263,0.07908959687536,-0.0181967353535376,-0.0861786808872998,-0.103726746062703,-0.0815010708486159,0.0433180158160791,-0.195294282625917,-0.130426861235595,-0.0147873969870569,-0.193606542505591,-0.110671773542705,-0.229998692670966,-0.0848401109856441,0.4585910468354,-0.443402737218184,-0.00193601840911863,-0.0836620183906598,0.0850989636793388,0.287691818764901,-0.126887462845658,0.0128864257391084,0.386496734613617,0.0722715659829854,0.0466123326172634,0.057739337161959,-0.208584454968318,-0.00206648476090737,0.0614702575746799,-0.113844037651369,-0.155711375065538,-0.0116475511733495,-0.0252214402427214,-0.275264131627917,-0.34182416339014,0.0755376482795028,0.626267678997254,-0.0140622681487495,-0.252352349574109,0.0788065918294313,-0.169717383143503,0.515531558605004,-0.0326509382692871,-0.163252693948851,-0.0105510029243076,0.0514042465784848,0.325703234149326,0.0258121646640573,0.241515321839371,-0.443239343520025,-0.19314432366021,-0.195188328602537,-0.0524876736413247,-0.168785217910315,-0.0228413363768939,0.0192199009582756,-0.141829967782505,-0.183908431217528,-0.137015351884909,-0.244763264594091,-0.022197851109579,0.0383615953786975,0.17274470938654,-0.0180421007759182,0.191658692901758,0.146253133265412,0.364524955268538,0.145459277021964,0.250063605080096,0.425282958099626,0.059277729743774,0.0515273710076738,0.133467680132979,0.0760905209717993,0.0769301087709281,0.310492970858697,0.0540468925673258,-0.0248604394459792,0.0136383222302717,0.230776955344127,-0.0733729159096407,0.00155010887096183,0.0746721112345033,0.102609375153227,0.0822524694132207,-0.0324206465971786,0.196435566860915,0.0377909518383108,-0.191925391357197,-0.283918427783771,0.233206357064313,-0.65317924260316,0.442209434618866,0.00916234872248421,-0.0215836285181083,0.310245130347157,0.278085374615437
"s__eutactus",-0.023429435558633,-0.083593945925048,0.00753548037215825,0.10752454809323,0.0619152810707347,0.278436648777775,0.0750467459977168,-0.134219673998478,0.0320902749273227,0.0408101400639494,-0.0367697818287737,0.00418876003226294,0.0420649163576644,-0.0222853633793776,0.225172399614214,0.342400774642602,0.0754574132728608,0.0125873536475639,0.0581586203842719,0.217451343837292,0.0187244525511336,-0.0412726523610998,0.000806706424806389,0.183612290413876,-0.0468627440477997,-0.023669005535844,-0.0302756046814691,-0.130657697077008,-0.0925826021760106,-0.07103665789265,-0.430913159454536,-0.0166300068765701,-0.0630334542147168,-0.249801056544413,-0.0314732945513819,0.106676978279349,-0.101006591177491,0.123988303137767,0.0837119750227177,0.00439310432048664,-0.0916483240447144,-0.0631350027668627,0.0259097421599704,-0.0255860178162737,-0.127203146314845,0.0210634252105492,-0.0700308990910592,0.0123140586867247,-0.0969462140936745,0.0904523157228733,0.0887124514980967,0.106414243102559,0.185845411627945,0.0499333046207144,0.0775631291868112,-0.0246447058968297,-0.152119477620255,-0.369791268433329,-0.0603625022923267,0.025000303359185,-0.172287937924735,-0.00364489783750777,0.0569239461104338,-0.00541152517651416,0.109420066876004,0.0948786250472653,-0.0985176628185571,-0.0892265497599695,0.158136144128456,0.10664343336559,-0.0573952171820979,-0.232979802285225,-0.075921046729945,-0.0421730513200718,-0.10406055262683,-0.0438722109046684,-0.196757195123549,-0.0151939607491102,0.0335484666265666,-0.137226707288193,0.0710750374757554,-0.150754927504711,-0.0476453659583631,-0.0710435360908904,0.106320630994802,0.0831828028678032,0.176617809879675,-0.00989978567961912,0.213017636174934,-0.0475107004687136,0.0558839181847729,0.0574464977704656,0.308234481960467,0.037800694913767,0.2391504455712,-0.0566208271617719,-0.216489342576408,0.00985544216469274,-0.095800032298761,-0.0487547086352187,0.212880603639235,-0.109399417238704,-0.00929830996343831,-0.0341547153622754,-0.251229667835686,0.143104265183349,0.0947171373091975,-0.0153080672811191,-0.0290931850656152,-0.0334897677524672,-0.142291591630723,0.0637495508834588,0.254684630642205,0.254487196575771,-0.30711307965323,-0.0951525062004645,-0.0532622956221876,-0.0265818354392635,0.182136446701681,0.140017096845928,-0.0094830569061917,-0.185724012544584,0.0198055320701159,0.00268346719764581,0.1767585538332,-0.175145960152016,0.365787279669943,-0.330986876601185,0.027148291838634,-0.0339315311065024,0.0263730990903243,-0.0966184219019698
"s__yabuuchiae",0.0325484049917067,-0.238718312730555,-0.0481912434404386,-0.385300027423944,0.563073687131967,-0.534454513624351,0.216174273472273,-0.204729317030683,0.330683830758622,-0.231243000760493,0.362589893969457,0.238428239019817,-0.413159010023451,-0.259957971296335,-0.131303244188482,-0.0764023096798246,-0.148791597379884,-0.13328905407323,0.398560735683369,0.523820859951692,-0.092270898339181,-0.325437387752009,-0.274601974804692,0.896999881882248,-0.234245874506331,0.186862967349674,0.0282703200418638,0.0879258456471954,-0.0507701765772474,-0.0982043686701646,-0.448843617988533,0.0720072142618791,0.0185356127241078,0.0535602430444983,0.146535229116681,0.542665281570836,-0.367514324758401,0.295114778654931,0.40457993292395,0.138716303615173,-0.078414011848251,-0.0792838617489735,-0.0118389367552497,-0.174669068951218,-0.20763009890471,-0.092949620087093,-0.0480265616205576,0.154964728336071,-0.0465514350759402,0.83995879542319,0.300353904455911,0.31096317556521,-0.241041075306297,-0.506236654592214,0.642599272312247,-0.0671772780650556,0.381666844684241,0.122170187599853,0.193535015004827,-0.281361412658224,-0.146047320309719,-0.0187857271057359,0.358973404339235,0.113301109000078,0.0938699039155818,-0.19254398710032,0.128384100429531,-0.154896319048234,-0.278510053349537,0.131608618265859,0.201565022045574,-0.112360523073709,-0.0950617449364833,-0.261995348506031,0.00943529171828356,0.137122269866872,0.0867222614210031,-0.262252028934491,0.278226330889519,-0.216502370213319,0.562112276286082,0.425039781272911,0.0639976869090111,-0.108839823790506,0.254819863930514,0.244278522831968,0.56253631690376,-0.369182848906767,-0.222421267846445,0.0572806317374511,0.117746222564603,0.0724093868908214,-0.200026796670181,0.414870683578905,-0.303041770138386,-0.0792091152343827,-0.0333608329300554,0.00695413961501778,-0.00371674150812301,0.343324322623851,-0.425797970501848,0.0804021232653553,0.243281781602109,-0.145371228806762,0.518811547424753,0.0555697430814312,-0.4669451992472,0.0104443890815776,-0.160265573848681,0.228299295567437,0.0686741827625653,0.179183519363034,-0.275454817107074,-0.273913819937412,-0.149099662962327,-0.263295457167044,0.088345558913389,0.235615204544342,-0.338755175777172,-0.483137364779836,0.120067865694367,0.0250969489518851,0.187755877521333,-0.269513850057267,-0.860902497786749,-0.496589594131684,-0.226898959551736,-0.613659232688049,0.250688180960325,-0.245192196169584,-0.293023327883879,0.138498963704925
"s__lenta",7.37298393898925e-05,-0.368953568442972,-0.0787266041798649,-0.347269524061226,0.652927081495981,-0.5235212070507,0.205398327048676,-0.166998128521773,0.270510552864588,-0.245300571759726,0.401204401249209,0.344936929868009,-0.509303344154899,-0.344873739195214,-0.0264571763112719,0.0330348310720899,-0.264951597253463,-0.256764365656671,0.3755193564408,0.559116775259313,-0.0699639601606004,-0.365324152894529,-0.314675373516335,0.998158064359785,-0.294821046262272,0.15603946426444,0.038311489197104,0.0473182078747327,-0.0419639086835925,-0.105817290052816,-0.348153529408411,0.105324204038262,0.0388103561503228,-0.10334086320833,0.0805940954094954,0.541061472060038,-0.391566828191093,0.351592072486576,0.418407821591661,0.104295464301613,-0.153365863466903,-0.094205765384552,-0.0726602630424337,-0.238203428655578,-0.276540841984209,-0.156721798477662,-0.123167855614588,0.0774272372642263,-0.124744517862758,1.06717702314601,0.181590306151971,0.365458779772916,-0.188307794878947,-0.458955427566549,0.796817716530013,-0.127234949185063,0.320694528382734,0.0936527327902818,0.195069947257598,-0.256638546539971,-0.208211915734458,-0.0986375536175088,0.390806794258846,0.135485638033258,0.104571845419625,-0.208893294633714,0.0795448105519266,-0.208921721317884,-0.310956641146598,0.0565315090268423,0.205848166747767,0.00948207617082195,-0.137685450046682,-0.380250431820993,-0.0101640988816585,0.055253130397922,0.187525035511388,-0.28578783753858,0.237587357544889,-0.288708464630799,0.623816401526409,0.482126717575248,0.0521417080122306,-0.0540129188864974,0.143709930438466,0.215391274030789,0.582089470520261,-0.399322109647035,-0.188318898705355,0.0272268067237208,0.153190592477045,0.0477760966620296,-0.126233062307147,0.388206005495283,-0.286228871850632,-0.115499230646506,-0.121841525378532,0.0761780869676222,-0.0557614964250728,0.39727521588855,-0.277445152664579,0.166023301077443,0.297039265363792,-0.0705109424493306,0.567086900634962,0.146171910773885,-0.410410608928017,0.0531815449213027,-0.14816762498145,0.244819945694598,0.118409820614886,0.2323168399882,-0.168810464020952,-0.152972806802155,-0.210433560469913,-0.339813111437708,0.0651708105163167,0.254672904847244,-0.219824475041864,-0.3939973459071,0.105402487530283,0.011063227748382,0.214201973378416,-0.344151961438526,-0.897053740778243,-0.500211555219201,-0.301449882812624,-0.614772911748532,0.27092228191283,-0.27317788122788,-0.169465982295883,0.198828509913253
"s__reuteri",0.0326893869412378,-0.0894953699153031,0.0104538129129769,-0.176801557441432,0.314844424429049,-0.0731679634223246,0.220299727087096,-0.300398192211379,0.303475304164433,-0.0892563498149443,0.148601758856735,0.037333841508034,-0.112488124301345,-0.0919804375988056,0.0245232975251665,0.168652884694374,0.107174523002158,0.0632389374452698,0.331064537174513,0.501942922534805,-0.0635669139376781,-0.200435967160421,-0.127254019474455,0.630416939584805,-0.126439111234972,0.127091604419358,-0.0228989415223875,-0.0288834120223315,-0.131971927408335,-0.122666053454811,-0.811952416429944,-0.00750153332096367,-0.0721875013756236,-0.0406481028204228,0.13241618655102,0.445333767560514,-0.30244257494925,0.244465853125073,0.319779836990603,0.128398196205827,-0.0572960213597401,-0.0951597830036023,0.0840833522827039,-0.0651550091590452,-0.17943132173729,0.0318579457623556,-0.0169291308139578,0.193172453910495,-0.0390508618409507,0.366519279908402,0.403658084267166,0.239311628226432,-0.0259277188462575,-0.318833661501634,0.309907903356666,-0.000840027318951338,0.155790662797461,-0.254828837382526,0.0601539260234313,-0.178209321044966,-0.192435838859176,0.0714808766313871,0.245474459599447,0.0413900546976876,0.154192205289747,-0.00962846959669679,0.0368234133970827,-0.125462796222183,0.0161006207857596,0.268287907653298,0.0650910168012607,-0.430820617279014,-0.0874331736066978,-0.0764952719752553,-0.074717024668556,0.1317026168249,-0.248069551563322,-0.153181830910297,0.250891064547754,-0.191210886684373,0.353809638996161,0.0559139038131972,0.00621517448983252,-0.197183916837537,0.384130312139614,0.265515403606602,0.50325508632139,-0.207640873433452,0.0325696269818992,0.021928557240238,0.0897877853789722,0.128284675546142,0.0966780333046546,0.325256499984536,0.0265755176873979,-0.0655083572242423,-0.136705456694704,-0.0612406390235478,-0.0395810861877902,0.108155879484633,-0.218832377984145,-0.149961340749253,0.0844923586593848,-0.205658076964396,0.0256856865596352,0.0764057127772643,-0.260477037954608,-0.0549162313927956,-0.141792848176702,0.0919092066103715,-0.150500785636386,0.116657687063732,-0.038607974710898,-0.0533772145912235,-0.32729201581435,-0.174558912708344,0.0282312846362886,0.100488981099372,-0.162571057174306,-0.261667801463485,0.0816826823271887,-0.150959342595111,0.10798239074955,-0.0846684438767684,-0.325572537774736,-0.477918734340325,0.297485799066907,-0.706430456856258,0.161252047656475,-0.1560359139085,-0.291574247958721,-0.0736498404337214
